,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand
161,0.456,0.458,0.421,0.48,0.388,0.33,0.334,0.489,0.494,0.467,0.495,0.579,0.529,0.498,0.596,0.665,0.596,0.553,0.482,0.374
162,0.456,0.458,0.42,0.48,0.387,0.329,0.334,0.49,0.494,0.466,0.496,0.579,0.528,0.498,0.597,0.666,0.595,0.553,0.481,0.374
163,0.457,0.458,0.421,0.48,0.386,0.328,0.335,0.49,0.494,0.466,0.497,0.578,0.528,0.498,0.598,0.666,0.594,0.552,0.48,0.375
164,0.455,0.46,0.423,0.474,0.384,0.326,0.333,0.488,0.496,0.48,0.501,0.58,0.544,0.494,0.598,0.665,0.6,0.556,0.486,0.385
165,0.455,0.46,0.423,0.473,0.383,0.325,0.334,0.488,0.496,0.48,0.502,0.579,0.544,0.494,0.599,0.665,0.6,0.554,0.484,0.385
166,0.455,0.46,0.423,0.473,0.383,0.325,0.334,0.488,0.496,0.48,0.503,0.579,0.545,0.494,0.6,0.665,0.599,0.557,0.488,0.387
167,0.456,0.459,0.422,0.475,0.381,0.323,0.334,0.488,0.496,0.479,0.504,0.58,0.543,0.497,0.601,0.666,0.599,0.558,0.488,0.386
168,0.45,0.456,0.419,0.472,0.382,0.324,0.334,0.485,0.495,0.476,0.514,0.585,0.547,0.505,0.606,0.663,0.6,0.552,0.465,0.398
169,0.45,0.456,0.419,0.471,0.382,0.324,0.333,0.484,0.494,0.476,0.514,0.585,0.548,0.505,0.606,0.663,0.601,0.552,0.464,0.398
170,0.45,0.457,0.419,0.471,0.382,0.324,0.333,0.485,0.494,0.476,0.515,0.585,0.548,0.504,0.606,0.663,0.601,0.552,0.464,0.399
171,0.45,0.457,0.419,0.471,0.382,0.324,0.333,0.484,0.494,0.476,0.515,0.585,0.548,0.504,0.606,0.662,0.601,0.552,0.464,0.399
172,0.448,0.456,0.418,0.473,0.381,0.323,0.335,0.485,0.497,0.478,0.511,0.584,0.545,0.512,0.602,0.662,0.601,0.554,0.467,0.415
173,0.448,0.456,0.418,0.473,0.381,0.323,0.336,0.485,0.497,0.479,0.512,0.583,0.546,0.512,0.602,0.663,0.6,0.554,0.467,0.415
174,0.448,0.456,0.418,0.473,0.381,0.323,0.336,0.485,0.498,0.478,0.512,0.584,0.545,0.512,0.602,0.663,0.6,0.555,0.466,0.415
175,0.446,0.457,0.42,0.467,0.38,0.322,0.335,0.485,0.498,0.481,0.515,0.583,0.555,0.507,0.601,0.662,0.597,0.551,0.477,0.422
176,0.447,0.458,0.42,0.468,0.38,0.322,0.335,0.485,0.498,0.48,0.516,0.583,0.555,0.507,0.602,0.662,0.597,0.549,0.474,0.42
177,0.447,0.458,0.42,0.468,0.379,0.322,0.335,0.485,0.497,0.48,0.517,0.583,0.556,0.507,0.602,0.662,0.597,0.55,0.476,0.421
178,0.447,0.458,0.42,0.468,0.379,0.322,0.335,0.485,0.497,0.48,0.517,0.583,0.555,0.507,0.602,0.662,0.597,0.551,0.476,0.422
179,0.446,0.457,0.42,0.468,0.38,0.322,0.336,0.484,0.5,0.478,0.518,0.583,0.557,0.511,0.601,0.66,0.595,0.555,0.48,0.435
180,0.446,0.457,0.42,0.468,0.38,0.322,0.336,0.484,0.5,0.479,0.518,0.583,0.557,0.511,0.601,0.659,0.594,0.555,0.48,0.435
181,0.446,0.457,0.42,0.468,0.379,0.322,0.336,0.484,0.5,0.478,0.518,0.583,0.557,0.511,0.601,0.659,0.594,0.555,0.479,0.434
182,0.451,0.456,0.42,0.472,0.379,0.321,0.334,0.485,0.501,0.482,0.508,0.577,0.544,0.507,0.595,0.658,0.594,0.552,0.483,0.431
183,0.45,0.456,0.42,0.472,0.378,0.32,0.334,0.485,0.501,0.481,0.509,0.577,0.544,0.506,0.596,0.658,0.593,0.551,0.48,0.43
184,0.45,0.456,0.42,0.472,0.379,0.321,0.334,0.485,0.501,0.481,0.509,0.577,0.545,0.506,0.596,0.658,0.593,0.551,0.481,0.431
185,0.45,0.456,0.42,0.472,0.378,0.32,0.334,0.485,0.501,0.481,0.509,0.577,0.545,0.506,0.596,0.658,0.593,0.55,0.48,0.43
186,0.45,0.456,0.42,0.472,0.378,0.32,0.334,0.485,0.501,0.481,0.509,0.577,0.545,0.506,0.596,0.658,0.593,0.551,0.481,0.431
187,0.449,0.457,0.42,0.47,0.378,0.321,0.334,0.484,0.501,0.479,0.506,0.573,0.544,0.497,0.595,0.655,0.592,0.545,0.47,0.425
188,0.449,0.457,0.42,0.471,0.377,0.32,0.334,0.484,0.501,0.477,0.507,0.573,0.542,0.498,0.596,0.656,0.591,0.543,0.466,0.425
189,0.449,0.457,0.42,0.471,0.377,0.32,0.334,0.485,0.501,0.477,0.507,0.573,0.543,0.497,0.597,0.655,0.592,0.543,0.467,0.425
190,0.449,0.456,0.419,0.467,0.379,0.32,0.33,0.485,0.499,0.478,0.504,0.574,0.547,0.489,0.595,0.656,0.595,0.545,0.478,0.426
191,0.449,0.456,0.419,0.467,0.379,0.321,0.33,0.485,0.499,0.478,0.504,0.574,0.547,0.489,0.595,0.656,0.595,0.545,0.479,0.427
192,0.449,0.456,0.419,0.467,0.378,0.321,0.331,0.484,0.499,0.478,0.504,0.574,0.547,0.489,0.595,0.657,0.595,0.545,0.48,0.427
193,0.449,0.456,0.419,0.467,0.379,0.321,0.331,0.485,0.499,0.478,0.504,0.574,0.548,0.489,0.595,0.656,0.595,0.544,0.478,0.426
194,0.451,0.453,0.418,0.471,0.377,0.319,0.329,0.484,0.499,0.477,0.498,0.57,0.534,0.49,0.592,0.654,0.592,0.542,0.469,0.425
195,0.451,0.453,0.418,0.472,0.377,0.319,0.329,0.484,0.499,0.477,0.498,0.57,0.533,0.491,0.593,0.655,0.592,0.542,0.469,0.424
196,0.45,0.452,0.418,0.473,0.377,0.319,0.333,0.483,0.501,0.478,0.496,0.566,0.529,0.498,0.588,0.654,0.588,0.543,0.468,0.427
197,0.451,0.454,0.418,0.474,0.376,0.318,0.333,0.484,0.501,0.478,0.498,0.565,0.529,0.496,0.59,0.655,0.587,0.541,0.466,0.425
198,0.449,0.449,0.415,0.477,0.376,0.319,0.329,0.485,0.498,0.467,0.479,0.561,0.511,0.483,0.591,0.655,0.584,0.529,0.438,0.399
199,0.449,0.449,0.414,0.476,0.376,0.319,0.329,0.485,0.498,0.468,0.48,0.561,0.511,0.484,0.591,0.655,0.584,0.529,0.438,0.399
200,0.449,0.449,0.415,0.476,0.376,0.319,0.329,0.485,0.498,0.468,0.479,0.561,0.511,0.484,0.591,0.655,0.584,0.529,0.438,0.399
201,0.449,0.449,0.414,0.477,0.376,0.319,0.329,0.485,0.498,0.467,0.48,0.561,0.511,0.484,0.591,0.655,0.584,0.529,0.438,0.399
202,0.45,0.449,0.415,0.476,0.376,0.319,0.329,0.485,0.497,0.468,0.478,0.562,0.512,0.484,0.59,0.656,0.585,0.532,0.443,0.398
203,0.45,0.449,0.415,0.477,0.376,0.319,0.329,0.485,0.497,0.468,0.478,0.562,0.511,0.484,0.59,0.656,0.585,0.532,0.442,0.397
204,0.45,0.449,0.415,0.477,0.376,0.319,0.329,0.485,0.497,0.468,0.478,0.562,0.511,0.484,0.59,0.656,0.585,0.532,0.443,0.397
205,0.45,0.449,0.415,0.477,0.376,0.319,0.329,0.485,0.497,0.468,0.478,0.562,0.511,0.484,0.59,0.656,0.585,0.532,0.443,0.397
206,0.45,0.449,0.415,0.476,0.377,0.32,0.328,0.485,0.497,0.469,0.478,0.563,0.513,0.483,0.589,0.656,0.585,0.533,0.445,0.398
207,0.449,0.45,0.415,0.476,0.377,0.32,0.328,0.485,0.497,0.467,0.478,0.563,0.514,0.483,0.589,0.655,0.586,0.532,0.443,0.398
208,0.449,0.449,0.415,0.476,0.377,0.32,0.328,0.485,0.497,0.468,0.478,0.563,0.513,0.484,0.588,0.655,0.586,0.533,0.444,0.397
209,0.449,0.449,0.415,0.476,0.377,0.32,0.328,0.485,0.497,0.468,0.477,0.563,0.513,0.484,0.587,0.655,0.586,0.533,0.444,0.398
210,0.449,0.449,0.415,0.476,0.377,0.32,0.328,0.484,0.497,0.47,0.476,0.563,0.513,0.485,0.587,0.655,0.586,0.535,0.448,0.398
211,0.449,0.449,0.415,0.476,0.378,0.321,0.328,0.484,0.497,0.47,0.477,0.564,0.514,0.484,0.587,0.655,0.587,0.536,0.448,0.399
212,0.451,0.451,0.417,0.478,0.38,0.322,0.328,0.485,0.496,0.47,0.475,0.565,0.515,0.488,0.586,0.658,0.589,0.538,0.452,0.394
213,0.451,0.45,0.417,0.478,0.38,0.322,0.328,0.485,0.497,0.47,0.475,0.565,0.514,0.487,0.586,0.658,0.588,0.538,0.452,0.394
214,0.451,0.451,0.417,0.477,0.38,0.321,0.328,0.486,0.497,0.469,0.476,0.565,0.516,0.485,0.587,0.658,0.588,0.536,0.448,0.395
215,0.451,0.45,0.416,0.477,0.38,0.322,0.328,0.485,0.497,0.471,0.474,0.565,0.515,0.487,0.586,0.658,0.589,0.539,0.453,0.394
216,0.453,0.454,0.418,0.478,0.379,0.321,0.33,0.487,0.498,0.475,0.486,0.568,0.519,0.485,0.593,0.658,0.592,0.54,0.455,0.394
217,0.453,0.454,0.418,0.478,0.379,0.321,0.33,0.487,0.499,0.475,0.485,0.568,0.519,0.486,0.592,0.659,0.592,0.541,0.457,0.394
218,0.453,0.454,0.418,0.478,0.38,0.322,0.33,0.487,0.499,0.475,0.485,0.568,0.52,0.485,0.592,0.658,0.593,0.541,0.456,0.394
219,0.453,0.453,0.417,0.478,0.38,0.322,0.33,0.486,0.498,0.476,0.484,0.568,0.519,0.487,0.59,0.658,0.593,0.543,0.459,0.393
220,0.455,0.456,0.42,0.478,0.38,0.322,0.33,0.487,0.498,0.473,0.489,0.567,0.522,0.484,0.594,0.657,0.592,0.533,0.449,0.394
221,0.454,0.456,0.419,0.478,0.381,0.322,0.33,0.487,0.498,0.474,0.489,0.567,0.522,0.484,0.593,0.657,0.592,0.534,0.449,0.394
222,0.454,0.456,0.42,0.477,0.381,0.322,0.33,0.487,0.498,0.474,0.488,0.567,0.523,0.482,0.593,0.656,0.592,0.531,0.448,0.395
223,0.455,0.455,0.42,0.481,0.377,0.319,0.333,0.488,0.502,0.47,0.486,0.56,0.514,0.488,0.59,0.656,0.586,0.521,0.438,0.411
224,0.455,0.456,0.421,0.481,0.377,0.32,0.333,0.488,0.502,0.47,0.486,0.56,0.514,0.488,0.59,0.655,0.586,0.52,0.437,0.411
225,0.455,0.456,0.421,0.481,0.377,0.32,0.333,0.488,0.502,0.47,0.486,0.56,0.514,0.488,0.59,0.655,0.586,0.52,0.437,0.411
226,0.455,0.455,0.42,0.481,0.377,0.32,0.333,0.488,0.502,0.471,0.487,0.56,0.513,0.489,0.59,0.655,0.586,0.521,0.437,0.411
227,0.453,0.454,0.419,0.479,0.377,0.319,0.333,0.487,0.502,0.473,0.483,0.559,0.514,0.487,0.587,0.656,0.584,0.526,0.444,0.411
228,0.453,0.454,0.419,0.479,0.377,0.32,0.333,0.487,0.502,0.474,0.483,0.559,0.514,0.488,0.587,0.656,0.584,0.526,0.445,0.41
229,0.453,0.453,0.418,0.479,0.377,0.319,0.332,0.487,0.502,0.474,0.482,0.56,0.513,0.488,0.587,0.656,0.584,0.528,0.446,0.41
230,0.453,0.453,0.418,0.479,0.377,0.319,0.333,0.487,0.502,0.474,0.483,0.56,0.513,0.489,0.587,0.656,0.584,0.527,0.445,0.409
231,0.452,0.452,0.417,0.478,0.376,0.319,0.333,0.487,0.502,0.476,0.484,0.561,0.514,0.489,0.588,0.657,0.583,0.534,0.455,0.414
232,0.452,0.452,0.417,0.478,0.376,0.319,0.333,0.487,0.501,0.476,0.484,0.561,0.514,0.49,0.588,0.657,0.583,0.534,0.455,0.414
233,0.452,0.453,0.418,0.478,0.376,0.319,0.333,0.487,0.502,0.476,0.484,0.56,0.515,0.488,0.589,0.657,0.583,0.533,0.454,0.414
234,0.452,0.453,0.418,0.478,0.376,0.319,0.333,0.487,0.502,0.476,0.484,0.56,0.515,0.489,0.589,0.657,0.583,0.533,0.454,0.414
235,0.452,0.451,0.417,0.478,0.375,0.319,0.333,0.485,0.5,0.476,0.484,0.56,0.514,0.49,0.587,0.656,0.583,0.537,0.46,0.421
236,0.452,0.451,0.417,0.478,0.375,0.319,0.333,0.486,0.5,0.475,0.484,0.56,0.514,0.49,0.588,0.657,0.583,0.536,0.459,0.419
237,0.452,0.452,0.417,0.478,0.375,0.319,0.333,0.486,0.5,0.475,0.484,0.56,0.514,0.489,0.588,0.657,0.583,0.536,0.459,0.419
238,0.449,0.45,0.416,0.475,0.375,0.319,0.333,0.484,0.499,0.469,0.481,0.558,0.513,0.487,0.586,0.656,0.582,0.533,0.456,0.428
239,0.449,0.45,0.415,0.475,0.375,0.318,0.332,0.484,0.499,0.47,0.481,0.558,0.513,0.488,0.586,0.656,0.582,0.534,0.457,0.428
240,0.449,0.449,0.415,0.475,0.374,0.319,0.333,0.484,0.499,0.47,0.481,0.558,0.513,0.488,0.586,0.656,0.582,0.534,0.457,0.428
241,0.445,0.447,0.413,0.473,0.375,0.319,0.333,0.483,0.498,0.469,0.479,0.56,0.515,0.492,0.582,0.657,0.581,0.538,0.46,0.433
242,0.446,0.447,0.413,0.473,0.375,0.319,0.333,0.483,0.498,0.471,0.479,0.561,0.516,0.492,0.582,0.657,0.581,0.541,0.464,0.434
243,0.446,0.447,0.413,0.473,0.374,0.318,0.333,0.483,0.498,0.471,0.48,0.561,0.515,0.492,0.583,0.657,0.582,0.54,0.463,0.433
244,0.446,0.447,0.413,0.473,0.374,0.318,0.333,0.483,0.498,0.471,0.48,0.56,0.516,0.492,0.583,0.657,0.581,0.54,0.462,0.433
245,0.446,0.446,0.414,0.473,0.376,0.319,0.332,0.484,0.496,0.472,0.472,0.558,0.514,0.491,0.575,0.654,0.579,0.548,0.493,0.45
246,0.446,0.446,0.414,0.474,0.376,0.32,0.332,0.483,0.496,0.473,0.472,0.558,0.514,0.492,0.574,0.655,0.579,0.55,0.497,0.451
247,0.446,0.446,0.414,0.474,0.376,0.32,0.332,0.484,0.496,0.472,0.471,0.558,0.514,0.491,0.574,0.655,0.58,0.549,0.495,0.45
248,0.446,0.446,0.414,0.473,0.377,0.32,0.331,0.483,0.496,0.474,0.471,0.559,0.515,0.492,0.574,0.655,0.58,0.551,0.497,0.45
249,0.445,0.446,0.414,0.473,0.377,0.32,0.332,0.483,0.496,0.472,0.472,0.558,0.515,0.491,0.575,0.654,0.58,0.549,0.493,0.449
250,0.444,0.446,0.413,0.473,0.375,0.32,0.332,0.484,0.496,0.466,0.475,0.556,0.512,0.487,0.576,0.652,0.577,0.537,0.47,0.443
251,0.444,0.446,0.413,0.473,0.376,0.321,0.332,0.484,0.496,0.467,0.473,0.556,0.512,0.488,0.575,0.652,0.577,0.539,0.472,0.443
252,0.444,0.446,0.413,0.473,0.375,0.321,0.332,0.484,0.496,0.467,0.474,0.555,0.511,0.487,0.576,0.652,0.577,0.538,0.471,0.443
253,0.442,0.444,0.412,0.471,0.376,0.322,0.333,0.483,0.496,0.464,0.472,0.553,0.508,0.487,0.574,0.654,0.577,0.539,0.47,0.448
254,0.442,0.444,0.412,0.471,0.376,0.322,0.333,0.483,0.496,0.463,0.472,0.553,0.509,0.486,0.573,0.654,0.577,0.539,0.47,0.447
255,0.442,0.443,0.412,0.471,0.376,0.322,0.332,0.483,0.497,0.464,0.471,0.553,0.508,0.487,0.573,0.654,0.577,0.538,0.469,0.447
256,0.442,0.444,0.412,0.471,0.376,0.322,0.332,0.483,0.497,0.464,0.472,0.554,0.509,0.487,0.573,0.654,0.577,0.538,0.469,0.447
257,0.443,0.442,0.411,0.471,0.378,0.325,0.335,0.484,0.498,0.464,0.467,0.551,0.503,0.485,0.572,0.647,0.565,0.539,0.48,0.454
258,0.443,0.442,0.411,0.471,0.378,0.325,0.335,0.484,0.498,0.464,0.467,0.55,0.503,0.485,0.572,0.647,0.564,0.538,0.479,0.453
259,0.443,0.442,0.411,0.471,0.378,0.325,0.335,0.484,0.498,0.464,0.467,0.551,0.503,0.486,0.572,0.646,0.564,0.539,0.479,0.453
260,0.444,0.441,0.409,0.468,0.379,0.332,0.362,0.489,0.499,0.469,0.465,0.548,0.499,0.482,0.568,0.611,0.516,0.545,0.488,0.448
261,0.444,0.441,0.409,0.468,0.379,0.332,0.363,0.488,0.499,0.47,0.465,0.548,0.5,0.483,0.568,0.61,0.516,0.545,0.489,0.447
262,0.444,0.441,0.409,0.468,0.38,0.332,0.362,0.488,0.499,0.47,0.464,0.548,0.499,0.483,0.567,0.611,0.516,0.545,0.489,0.448
263,0.444,0.441,0.409,0.469,0.38,0.332,0.362,0.488,0.499,0.47,0.464,0.549,0.499,0.483,0.568,0.612,0.516,0.545,0.49,0.448
264,0.446,0.441,0.409,0.469,0.381,0.338,0.366,0.489,0.499,0.471,0.469,0.549,0.501,0.488,0.566,0.607,0.5,0.544,0.494,0.449
265,0.446,0.443,0.408,0.468,0.38,0.338,0.367,0.49,0.499,0.47,0.47,0.549,0.503,0.485,0.567,0.608,0.5,0.543,0.492,0.448
266,0.445,0.443,0.408,0.468,0.38,0.337,0.367,0.49,0.499,0.47,0.471,0.549,0.503,0.486,0.567,0.608,0.5,0.543,0.491,0.448
267,0.446,0.442,0.408,0.468,0.38,0.337,0.367,0.489,0.499,0.471,0.47,0.549,0.503,0.487,0.567,0.608,0.5,0.544,0.493,0.448
268,0.447,0.448,0.409,0.471,0.383,0.341,0.376,0.494,0.495,0.0,0.467,0.548,0.505,0.481,0.565,0.599,0.487,0.538,0.496,0.0
269,0.447,0.448,0.41,0.471,0.382,0.341,0.376,0.495,0.0,0.0,0.467,0.548,0.506,0.48,0.566,0.598,0.487,0.538,0.0,0.0
270,0.447,0.448,0.41,0.471,0.382,0.341,0.376,0.495,0.0,0.0,0.467,0.548,0.506,0.479,0.565,0.598,0.487,0.537,0.0,0.0
271,0.447,0.448,0.41,0.471,0.382,0.341,0.376,0.495,0.0,0.0,0.467,0.548,0.506,0.479,0.565,0.598,0.487,0.537,0.0,0.0
272,0.449,0.453,0.413,0.472,0.368,0.353,0.388,0.497,0.0,0.0,0.474,0.556,0.523,0.466,0.571,0.546,0.477,0.542,0.0,0.0
273,0.449,0.453,0.413,0.472,0.367,0.354,0.388,0.497,0.0,0.0,0.474,0.557,0.522,0.466,0.572,0.544,0.476,0.543,0.0,0.0
274,0.727,0.71,0.691,0.75,0.659,0.631,0.672,0.761,0.778,0.772,0.394,0.479,0.401,0.425,0.484,0.389,0.363,0.508,0.453,0.365
275,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.76,0.778,0.772,0.394,0.479,0.401,0.425,0.483,0.389,0.363,0.508,0.454,0.365
276,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.76,0.778,0.772,0.394,0.479,0.401,0.425,0.483,0.389,0.363,0.508,0.454,0.365
277,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.76,0.778,0.772,0.394,0.48,0.401,0.425,0.483,0.389,0.363,0.508,0.454,0.364
278,0.727,0.71,0.691,0.751,0.659,0.631,0.671,0.76,0.778,0.772,0.395,0.48,0.401,0.425,0.483,0.389,0.363,0.508,0.454,0.364
279,0.727,0.71,0.691,0.75,0.659,0.631,0.671,0.76,0.778,0.772,0.394,0.479,0.401,0.425,0.484,0.389,0.363,0.508,0.454,0.364
280,0.727,0.71,0.691,0.75,0.659,0.631,0.672,0.76,0.778,0.772,0.394,0.479,0.401,0.425,0.483,0.389,0.364,0.508,0.453,0.364
281,0.727,0.71,0.691,0.75,0.659,0.631,0.672,0.761,0.778,0.772,0.394,0.478,0.401,0.425,0.484,0.389,0.365,0.508,0.452,0.364
282,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.761,0.778,0.772,0.394,0.478,0.401,0.425,0.483,0.389,0.364,0.507,0.452,0.363
283,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.761,0.778,0.772,0.394,0.478,0.401,0.425,0.483,0.39,0.364,0.507,0.452,0.363
284,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.761,0.778,0.772,0.393,0.478,0.401,0.424,0.483,0.39,0.364,0.508,0.452,0.364
285,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.76,0.778,0.772,0.393,0.478,0.401,0.424,0.482,0.39,0.364,0.507,0.454,0.364
286,0.727,0.71,0.691,0.751,0.659,0.631,0.672,0.76,0.778,0.772,0.393,0.478,0.401,0.424,0.482,0.39,0.364,0.508,0.454,0.364
287,0.727,0.71,0.691,0.751,0.659,0.63,0.672,0.761,0.778,0.773,0.394,0.478,0.401,0.425,0.483,0.389,0.364,0.508,0.453,0.363
288,0.727,0.71,0.691,0.751,0.659,0.631,0.671,0.761,0.778,0.773,0.394,0.478,0.401,0.425,0.483,0.391,0.364,0.508,0.453,0.363
289,0.727,0.71,0.691,0.751,0.659,0.631,0.671,0.76,0.778,0.773,0.394,0.479,0.402,0.425,0.481,0.391,0.364,0.507,0.452,0.363
290,0.727,0.711,0.69,0.751,0.66,0.631,0.671,0.76,0.779,0.773,0.392,0.482,0.403,0.427,0.477,0.391,0.363,0.504,0.455,0.363
291,0.727,0.711,0.69,0.752,0.661,0.632,0.671,0.759,0.778,0.773,0.39,0.483,0.404,0.428,0.475,0.392,0.362,0.502,0.456,0.363
292,0.727,0.711,0.69,0.751,0.66,0.632,0.671,0.759,0.779,0.773,0.391,0.483,0.403,0.427,0.476,0.391,0.363,0.502,0.455,0.363
293,0.727,0.711,0.69,0.751,0.659,0.631,0.672,0.76,0.778,0.773,0.393,0.482,0.404,0.427,0.479,0.391,0.364,0.505,0.454,0.363
294,0.727,0.711,0.69,0.751,0.659,0.631,0.672,0.76,0.778,0.773,0.393,0.482,0.404,0.427,0.479,0.391,0.364,0.504,0.454,0.363
295,0.727,0.711,0.69,0.751,0.659,0.631,0.672,0.76,0.778,0.773,0.393,0.482,0.404,0.427,0.479,0.391,0.364,0.504,0.454,0.363
296,0.727,0.711,0.69,0.751,0.659,0.631,0.672,0.76,0.778,0.773,0.393,0.482,0.404,0.427,0.479,0.391,0.364,0.504,0.454,0.363
297,0.727,0.711,0.69,0.751,0.659,0.631,0.671,0.76,0.778,0.773,0.394,0.481,0.403,0.427,0.48,0.391,0.364,0.505,0.455,0.364
298,0.727,0.711,0.69,0.751,0.659,0.631,0.671,0.76,0.778,0.773,0.394,0.482,0.404,0.428,0.479,0.392,0.364,0.504,0.455,0.364
299,0.727,0.711,0.69,0.751,0.659,0.631,0.672,0.76,0.778,0.773,0.394,0.481,0.403,0.427,0.48,0.391,0.365,0.505,0.455,0.364
300,0.727,0.711,0.69,0.751,0.658,0.63,0.672,0.76,0.778,0.773,0.394,0.481,0.403,0.427,0.48,0.391,0.364,0.505,0.455,0.364
301,0.726,0.711,0.69,0.751,0.659,0.631,0.672,0.759,0.778,0.773,0.394,0.483,0.404,0.428,0.48,0.392,0.365,0.504,0.455,0.364
302,0.726,0.711,0.69,0.751,0.659,0.631,0.672,0.759,0.778,0.773,0.394,0.482,0.404,0.428,0.48,0.392,0.365,0.505,0.455,0.364
303,0.726,0.71,0.69,0.751,0.658,0.63,0.671,0.759,0.778,0.773,0.395,0.482,0.404,0.428,0.48,0.392,0.366,0.505,0.455,0.365
304,0.726,0.71,0.69,0.751,0.658,0.63,0.672,0.76,0.778,0.773,0.395,0.481,0.403,0.428,0.481,0.391,0.366,0.505,0.454,0.365
305,0.726,0.71,0.689,0.75,0.658,0.63,0.67,0.759,0.778,0.773,0.394,0.482,0.404,0.427,0.479,0.392,0.365,0.504,0.455,0.364
306,0.726,0.71,0.689,0.75,0.659,0.631,0.671,0.759,0.778,0.774,0.394,0.482,0.404,0.428,0.479,0.391,0.365,0.504,0.455,0.364
307,0.726,0.71,0.689,0.75,0.659,0.63,0.671,0.759,0.778,0.774,0.394,0.482,0.404,0.428,0.479,0.391,0.365,0.504,0.455,0.364
308,0.726,0.71,0.689,0.75,0.659,0.631,0.671,0.759,0.778,0.774,0.394,0.482,0.404,0.428,0.479,0.391,0.365,0.504,0.455,0.364
309,0.726,0.71,0.689,0.751,0.659,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.404,0.428,0.479,0.391,0.364,0.504,0.456,0.364
310,0.726,0.71,0.69,0.751,0.659,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.404,0.428,0.48,0.391,0.364,0.504,0.455,0.364
311,0.726,0.71,0.69,0.751,0.659,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.404,0.427,0.48,0.391,0.364,0.504,0.456,0.364
312,0.726,0.71,0.69,0.75,0.659,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.403,0.428,0.48,0.391,0.365,0.505,0.457,0.365
313,0.726,0.709,0.69,0.75,0.658,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.403,0.428,0.481,0.391,0.365,0.506,0.457,0.365
314,0.726,0.71,0.69,0.75,0.659,0.631,0.671,0.759,0.779,0.774,0.394,0.482,0.403,0.428,0.481,0.391,0.365,0.506,0.457,0.365
315,0.726,0.71,0.69,0.75,0.659,0.631,0.671,0.759,0.779,0.775,0.394,0.482,0.403,0.428,0.48,0.391,0.365,0.506,0.456,0.365
316,0.725,0.71,0.689,0.75,0.659,0.631,0.671,0.759,0.779,0.775,0.394,0.482,0.403,0.428,0.481,0.391,0.365,0.506,0.456,0.365
317,0.725,0.71,0.69,0.75,0.659,0.631,0.671,0.759,0.779,0.774,0.395,0.482,0.403,0.428,0.481,0.391,0.365,0.506,0.456,0.365
318,0.725,0.71,0.69,0.75,0.658,0.631,0.671,0.759,0.779,0.774,0.395,0.482,0.403,0.428,0.481,0.391,0.365,0.506,0.456,0.365
319,0.726,0.71,0.69,0.75,0.659,0.63,0.671,0.76,0.78,0.775,0.396,0.481,0.403,0.427,0.482,0.391,0.366,0.506,0.457,0.364
320,0.726,0.71,0.69,0.75,0.659,0.63,0.671,0.76,0.78,0.775,0.396,0.481,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.364
321,0.726,0.71,0.69,0.75,0.659,0.63,0.671,0.76,0.78,0.775,0.395,0.481,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.364
322,0.726,0.71,0.69,0.75,0.659,0.63,0.671,0.76,0.78,0.775,0.396,0.481,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.364
323,0.726,0.71,0.69,0.75,0.659,0.63,0.671,0.76,0.78,0.775,0.396,0.481,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.364
324,0.726,0.71,0.69,0.75,0.659,0.631,0.67,0.76,0.78,0.775,0.396,0.481,0.403,0.428,0.482,0.391,0.366,0.506,0.457,0.365
325,0.726,0.71,0.69,0.75,0.658,0.63,0.67,0.76,0.779,0.775,0.396,0.48,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.365
326,0.726,0.71,0.69,0.75,0.658,0.63,0.67,0.76,0.779,0.775,0.396,0.48,0.403,0.427,0.483,0.391,0.366,0.506,0.456,0.365
327,0.726,0.71,0.69,0.75,0.658,0.63,0.67,0.76,0.779,0.775,0.396,0.48,0.403,0.427,0.482,0.391,0.366,0.506,0.456,0.365
328,0.726,0.71,0.69,0.75,0.658,0.63,0.67,0.76,0.779,0.775,0.396,0.48,0.403,0.427,0.482,0.391,0.366,0.506,0.456,0.365
329,0.726,0.71,0.69,0.75,0.658,0.63,0.67,0.76,0.779,0.775,0.396,0.48,0.403,0.427,0.482,0.391,0.366,0.506,0.457,0.366
